atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
32.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1614,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
33.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1635,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
34.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1120,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
35.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1263,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
36.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1315,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
37.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1232,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
38.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1424,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
39.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1127,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
40.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1355,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
41.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1556,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
42.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1487,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
43.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1679,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
44.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1308,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
45.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1677,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
46.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1223,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
47.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1132,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
48.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1527,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
49.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1334,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
50.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1135,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
51.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1509,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
52.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1605,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
53.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1502,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
54.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1167,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
55.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1395,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
56.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1125,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
57.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1422,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
58.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1311,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
59.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1465,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
60.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1150,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
61.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1582,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
62.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1657,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
63.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1150,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
64.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1396,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
65.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1484,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
66.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1317,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
67.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1551,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
68.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1163,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
69.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1243,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
70.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1139,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
71.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1458,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
72.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1275,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
73.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1487,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
74.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1423,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
75.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1127,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
76.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1634,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
77.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1588,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
78.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1149,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
79.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1476,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
80.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1326,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
81.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1624,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
82.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1337,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
83.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1562,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
84.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1297,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
85.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1385,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
86.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1553,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
87.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1406,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
88.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1243,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
89.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1292,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
90.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1521,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
91.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1608,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
92.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1529,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
93.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1437,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
94.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1345,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
95.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1170,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
96.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1545,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
97.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1295,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
98.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1560,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
99.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1362,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
100.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1461,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
101.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1370,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
102.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1475,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
103.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1130,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
104.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,15,1566,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,15,0
105.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1608,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
106.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1460,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
107.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1373,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
108.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,11,1146,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,11,0
109.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1402,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
110.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,16,1600,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,16,0
111.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,14,1463,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,14,0
112.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1235,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
113.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,12,1204,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,12,0
114.0,sfc-ingress36egress36_psfc1,Ingress36,0,0,Ingress36-sfc-ingress36egress36_psfc1SF-A,sfc-ingress36egress36_psfc1SF-A,13,1398,sfc-ingress36egress36_psfc1SF-A-Egress36,Egress36,13,0
