atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToMe, SFName2, Packet_To_Me2(MB), MyWorkload2(MI), LinkToEgress, EgressNode, Packet_To_Egress3(MB), WorkloadOnEgress(0)
17.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2211,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
18.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2376,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
19.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2654,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,13,1950,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,17,0
20.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2201,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
21.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2618,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,13,1950,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,17,0
22.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,12,1933,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
23.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2677,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,13,1950,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,17,0
24.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2186,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,10,1500,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,13,0
25.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,16,2547,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
26.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,12,1815,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
27.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2198,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,10,1500,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,13,0
28.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,16,2405,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
29.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,13,2021,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,10,1500,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,13,0
30.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,16,2409,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
31.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,12,1844,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
32.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2309,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
33.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2386,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
34.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2662,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,13,1950,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,17,0
35.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,16,2506,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
36.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2169,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,10,1500,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,13,0
37.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2274,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
38.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2282,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
39.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,16,2481,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
40.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2647,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,13,1950,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,17,0
41.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2345,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
42.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2654,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,13,1950,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,17,0
43.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,13,2089,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,10,1500,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,13,0
44.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,16,2549,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
45.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,13,2064,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,10,1500,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,13,0
46.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2311,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
47.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,13,1988,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
48.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,12,1876,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
49.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2221,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
50.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,12,1891,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
51.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,16,2432,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
52.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2382,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
53.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2100,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,10,1500,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,13,0
54.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,13,1994,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
55.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2339,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
56.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2257,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
57.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2575,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
58.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2210,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
59.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2578,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
60.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,12,1881,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
61.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,16,2521,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
62.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2340,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
63.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2369,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
64.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,12,1870,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
65.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,13,1975,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,9,1350,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,12,0
66.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2617,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,13,1950,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,17,0
67.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2677,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,13,1950,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,17,0
68.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2119,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,10,1500,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,13,0
69.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,17,2569,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
70.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,14,2160,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,10,1500,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,13,0
71.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,15,2278,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,11,1650,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,14,0
72.0,sfc-ingress6egress6_psfc1,Ingress6,0,0,Ingress6-sfc-ingress6egress6_psfc1SF-B,sfc-ingress6egress6_psfc1SF-B,16,2428,sfc-ingress6egress6_psfc1SF-B-sfc-ingress6egress6_psfc1SF-C,sfc-ingress6egress6_psfc1SF-C,12,1800,sfc-ingress6egress6_psfc1SF-C-Egress6,Egress6,16,0
