time(s),target_sfc,Ingress,Egress,latency_demand(s),Transmission1(MB),cloudlet.1(MI),Transmission2(MB),cloudlet.2(MI),Transmission3(MB),cloudlet.3(MI),Transmission4(MB),cloudlet.4(MI)3700.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
3940.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
3950.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
3960.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
3970.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
3980.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
3990.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4000.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4010.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4020.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4030.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4040.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4050.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4060.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4070.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4080.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4090.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4100.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4110.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4120.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4130.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4140.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4150.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4160.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4170.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4180.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4190.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4200.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4210.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4220.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4230.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4240.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4250.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4260.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4270.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4280.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4290.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4300.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4310.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4320.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4330.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4340.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4350.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4360.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4370.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4380.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4390.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4400.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4410.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4420.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4430.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4440.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4450.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4460.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4470.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4480.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4490.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4500.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4510.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4520.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4530.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4540.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4550.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4560.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4570.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4580.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4590.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4600.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4610.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4620.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4630.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4640.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4650.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4660.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4670.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4680.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4690.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4700.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4710.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4720.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4730.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4740.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4750.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4760.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4770.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4780.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4790.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4800.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4810.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4820.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4830.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4840.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4850.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4860.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4870.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4880.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4890.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4900.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4910.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4920.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4930.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4940.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4950.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
4960.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4970.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4980.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
4990.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5000.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5010.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5020.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5030.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5040.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5050.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5060.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5070.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5080.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5090.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5100.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5110.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5120.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5130.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5140.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5150.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5160.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5170.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5180.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5190.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5200.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5210.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5220.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5230.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5240.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5250.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5260.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5270.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5280.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5290.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5300.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5310.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5320.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5330.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5340.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5350.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5360.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5370.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5380.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5390.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5400.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5410.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5420.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5430.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5440.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5450.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5460.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5470.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5480.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5490.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5500.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5510.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5520.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5530.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5540.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5550.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5560.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5570.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5580.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5590.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5600.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5610.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5620.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5630.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5640.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5650.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5660.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5670.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5680.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5690.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5700.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5710.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5720.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5730.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5740.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5750.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5760.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5770.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5780.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5790.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5800.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5810.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5820.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5830.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5840.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5850.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5860.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5870.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5880.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5890.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5900.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5910.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5920.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5930.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5940.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5950.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5960.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5970.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
5980.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
5990.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6000.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6010.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6020.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6030.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6040.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6050.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6060.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6070.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6080.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6090.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6100.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6110.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6120.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6130.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6140.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6150.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6160.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6170.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6180.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6190.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6200.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6210.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6220.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6230.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6240.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6250.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6260.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6270.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6280.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6290.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6300.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6310.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6320.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6330.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6340.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6350.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6360.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6370.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6380.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6390.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6400.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6410.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6420.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6430.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6440.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6450.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6460.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6470.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6480.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6490.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6500.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6510.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6520.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6530.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6540.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6550.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6560.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6570.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6580.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6590.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6600.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6610.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6620.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6630.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6640.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6650.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6660.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6670.0,chain1,Ingress2,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6680.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6690.0,chain1,Ingress2,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6700.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6710.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6720.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6730.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6740.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6750.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6760.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6770.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6780.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6790.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
6800.0,chain1,Ingress1,Egress1,10.0,100,100000,150,75000,100,10000,83,24900
6810.0,chain1,Ingress1,Egress1,10.0,110,110000,165,82500,110,11000,91,27300
