atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
20.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1752,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
21.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1678,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
22.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1381,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
23.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1611,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
24.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1411,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
25.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1257,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
26.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1475,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
27.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1381,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
28.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1760,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
29.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,15,1594,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,15,0
30.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1794,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
31.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1333,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
32.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1339,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
33.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1210,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
34.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1653,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
35.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1674,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
36.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1319,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
37.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1224,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
38.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1468,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
39.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1771,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
40.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,15,1593,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,15,0
41.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1654,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
42.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1712,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
43.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1674,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
44.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1792,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
45.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1427,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
46.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1290,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
47.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1329,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
48.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1443,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
49.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1422,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
50.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1747,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
51.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1733,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
52.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1263,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
53.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1437,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
54.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1364,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
55.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1319,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
56.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1660,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
57.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1639,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
58.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1399,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
59.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1248,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
60.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,15,1502,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,15,0
61.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1632,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
62.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,15,1592,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,15,0
63.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1639,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
64.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1639,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
65.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1237,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
66.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1254,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
67.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1358,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
68.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1725,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
69.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1705,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
70.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1792,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
71.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1653,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
72.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1634,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
73.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1624,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
74.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1374,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
75.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1616,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
76.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1635,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
77.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1774,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
78.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1630,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
79.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1620,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
80.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1690,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
81.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1258,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
82.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1459,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
83.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1276,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
84.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1696,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
85.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1230,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
86.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1202,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
87.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1774,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
88.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1213,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
89.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1457,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
90.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1446,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
91.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,15,1592,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,15,0
92.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1337,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
93.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1758,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
94.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1399,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
95.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1727,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
96.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,15,1579,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,15,0
97.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1256,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
98.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1432,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
99.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1448,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
100.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1631,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
101.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1738,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
102.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,15,1577,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,15,0
103.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1490,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
104.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1340,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
105.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1239,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
106.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1637,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
107.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1276,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
108.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1221,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
109.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,17,1705,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,17,0
110.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1339,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
111.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,16,1649,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,16,0
112.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,14,1416,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,14,0
113.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,13,1368,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,13,0
114.0,sfc-ingress21egress21_psfc1,Ingress21,0,0,Ingress21-sfc-ingress21egress21_psfc1SF-A,sfc-ingress21egress21_psfc1SF-A,12,1299,sfc-ingress21egress21_psfc1SF-A-Egress21,Egress21,12,0
