atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
61.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1593,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
62.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1299,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
63.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1258,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
64.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1516,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
65.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1444,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
66.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1350,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
67.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1322,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
68.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,17,1714,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,17,0
69.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1501,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
70.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,16,1652,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,16,0
71.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1391,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
72.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1334,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
73.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1589,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
74.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1493,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
75.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,16,1639,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,16,0
76.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1289,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
77.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1349,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
78.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1255,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
79.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1265,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
80.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1342,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
81.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1376,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
82.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1539,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
83.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1442,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
84.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1212,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
85.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,16,1632,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,16,0
86.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1319,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
87.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1386,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
88.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1291,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
89.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1393,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
90.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,17,1768,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,17,0
91.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1459,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
92.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1496,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
93.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,16,1630,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,16,0
94.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1572,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
95.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1543,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
96.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,17,1724,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,17,0
97.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1229,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
98.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,16,1615,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,16,0
99.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1523,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
100.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,17,1793,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,17,0
101.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1424,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
102.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1596,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
103.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,16,1615,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,16,0
104.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1413,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
105.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,16,1683,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,16,0
106.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1513,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
107.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,15,1506,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,15,0
108.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1229,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
109.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,13,1387,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,13,0
110.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1402,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
111.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1205,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
112.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,12,1268,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,12,0
113.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1485,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
114.0,sfc-ingress23egress23_psfc1,Ingress23,0,0,Ingress23-sfc-ingress23egress23_psfc1SF-A,sfc-ingress23egress23_psfc1SF-A,14,1433,sfc-ingress23egress23_psfc1SF-A-Egress23,Egress23,14,0
