atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToMe, SFName2, Packet_To_Me2(MB), MyWorkload2(MI), LinkToEgress, EgressNode, Packet_To_Egress3(MB), WorkloadOnEgress(0)
10.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1580,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,7,1050,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,9,0
11.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2080,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
12.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2035,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
13.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1662,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
14.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1859,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
15.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1518,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,7,1050,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,9,0
16.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2071,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
17.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2088,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
18.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,1976,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
19.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1947,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
20.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1813,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
21.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1831,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
22.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1663,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
23.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,14,2107,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
24.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1598,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,7,1050,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,9,0
25.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1676,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
26.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1920,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
27.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2029,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
28.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2071,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
29.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,14,2123,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
30.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,14,2122,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
31.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1700,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
32.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1522,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,7,1050,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,9,0
33.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2073,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
34.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1684,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
35.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2008,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
36.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2088,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
37.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1611,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
38.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,9,1465,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,7,1050,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,9,0
39.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1539,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,7,1050,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,9,0
40.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,1997,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
41.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2070,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
42.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,14,2151,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
43.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1741,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
44.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1597,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,7,1050,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,9,0
45.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1840,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
46.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1648,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
47.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1751,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
48.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,14,2107,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
49.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1790,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
50.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1708,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
51.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1886,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
52.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1669,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
53.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1907,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
54.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,1985,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
55.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1923,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
56.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,9,1452,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,7,1050,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,9,0
57.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1621,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
58.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1704,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
59.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2005,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
60.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1728,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
61.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,14,2155,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
62.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2053,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
63.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,2093,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
64.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,14,2137,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,10,1500,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,13,0
65.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1613,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
66.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1640,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
67.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,13,1983,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
68.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1555,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,7,1050,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,9,0
69.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,12,1917,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,9,1350,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,12,0
70.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1681,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
71.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,11,1711,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
72.0,sfc-ingress44egress44_psfc1,Ingress44,0,0,Ingress44-sfc-ingress44egress44_psfc1SF-B,sfc-ingress44egress44_psfc1SF-B,10,1607,sfc-ingress44egress44_psfc1SF-B-sfc-ingress44egress44_psfc1SF-C,sfc-ingress44egress44_psfc1SF-C,8,1200,sfc-ingress44egress44_psfc1SF-C-Egress44,Egress44,10,0
