atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToMe, SFName2, Packet_To_Me2(MB), MyWorkload2(MI), LinkToEgress, EgressNode, Packet_To_Egress3(MB), WorkloadOnEgress(0)
14.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,2064,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
15.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1601,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
16.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1612,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
17.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1830,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
18.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1709,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
19.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,14,2149,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
20.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1689,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
21.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1779,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
22.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,1997,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
23.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1726,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
24.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,1992,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
25.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,1975,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
26.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1941,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
27.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,15,2324,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,11,1650,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,14,0
28.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1809,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
29.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1671,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
30.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1564,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,7,1050,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,9,0
31.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,2060,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
32.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,2058,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
33.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,14,2243,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,11,1650,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,14,0
34.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,1952,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
35.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1872,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
36.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,2017,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
37.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1784,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
38.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1932,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
39.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,2096,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
40.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,14,2228,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,11,1650,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,14,0
41.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,14,2124,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
42.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1871,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
43.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,14,2215,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,11,1650,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,14,0
44.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1928,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
45.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1638,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
46.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,15,2281,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,11,1650,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,14,0
47.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1713,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
48.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,2029,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
49.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1617,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
50.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1868,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
51.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1914,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
52.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,2001,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
53.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,1993,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
54.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,15,2323,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,11,1650,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,14,0
55.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1624,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
56.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,15,2312,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,11,1650,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,14,0
57.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1701,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
58.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1636,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
59.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1687,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
60.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,14,2132,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
61.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1756,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
62.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,12,1868,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,9,1350,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,12,0
63.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1726,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
64.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1788,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
65.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1644,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
66.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1570,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,7,1050,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,9,0
67.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1646,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
68.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,13,2015,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,10,1500,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,13,0
69.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1672,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
70.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,15,2311,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,11,1650,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,14,0
71.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,10,1631,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
72.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-B,sfc-ingress25egress25_psfc1SF-B,11,1659,sfc-ingress25egress25_psfc1SF-B-sfc-ingress25egress25_psfc1SF-C,sfc-ingress25egress25_psfc1SF-C,8,1200,sfc-ingress25egress25_psfc1SF-C-Egress25,Egress25,10,0
