atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
29.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,931,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
30.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,910,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
31.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1068,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
32.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,960,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
33.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,869,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
34.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,868,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
35.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,960,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
36.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1096,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
37.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,852,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
38.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1071,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
39.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,906,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
40.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1048,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
41.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,999,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
42.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1013,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
43.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1120,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
44.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1044,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
45.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,807,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
46.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1108,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
47.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1056,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
48.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1192,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
49.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,877,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
50.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1034,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
51.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1174,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
52.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1082,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
53.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,829,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
54.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1169,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
55.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1176,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
56.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1084,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
57.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1180,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
58.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,860,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
59.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,845,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
60.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1117,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
61.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,992,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
62.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,892,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
63.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,859,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
64.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1000,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
65.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1124,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
66.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,864,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
67.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1007,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
68.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,812,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
69.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1082,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
70.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,904,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
71.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,839,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
72.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1086,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
73.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1130,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
74.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1060,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
75.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,822,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
76.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,948,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
77.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,982,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
78.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1144,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
79.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,995,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
80.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,958,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
81.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1074,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
82.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,885,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
83.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1198,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
84.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,830,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
85.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1154,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
86.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1047,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
87.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,988,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
88.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1009,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
89.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,854,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
90.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,890,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
91.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1051,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
92.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1133,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
93.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1116,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
94.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1133,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
95.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1185,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
96.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,959,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
97.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,879,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
98.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,813,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
99.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1027,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
100.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,937,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
101.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1047,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
102.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,902,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
103.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1081,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
104.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,820,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
105.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1051,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
106.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1121,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
107.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1084,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
108.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1184,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
109.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,828,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
110.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,894,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
111.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1027,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
112.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,10,1017,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,10,0
113.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,9,985,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,9,0
114.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,11,1172,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,11,0
115.0,sfc-ingress9egress9_psfc1,Ingress9,0,0,Ingress9-sfc-ingress9egress9_psfc1SF-A,sfc-ingress9egress9_psfc1SF-A,8,860,sfc-ingress9egress9_psfc1SF-A-Egress9,Egress9,8,0
