atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
10.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1272,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
11.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1589,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
12.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1169,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
13.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1447,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
14.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1354,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
15.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1460,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
16.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1328,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
17.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1377,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
18.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1589,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
19.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1272,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
20.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1149,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
21.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1205,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
22.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1179,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
23.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1262,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
24.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1554,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
25.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1611,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
26.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1206,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
27.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1141,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
28.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1601,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
29.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1533,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
30.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1507,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
31.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1504,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
32.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1368,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
33.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1222,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
34.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1234,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
35.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1337,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
36.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1558,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
37.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1569,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
38.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1211,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
39.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1584,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
40.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1632,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
41.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1408,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
42.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1640,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
43.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1447,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
44.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1528,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
45.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1402,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
46.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1491,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
47.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1534,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
48.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1461,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
49.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1293,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
50.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1436,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
51.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1616,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
52.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1368,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
53.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1573,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
54.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1273,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
55.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1203,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
56.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1355,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
57.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1487,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
58.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1641,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
59.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1286,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
60.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1311,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
61.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1523,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
62.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1346,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
63.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1609,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
64.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1181,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
65.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1531,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
66.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1134,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
67.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1658,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
68.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1532,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
69.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1546,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
70.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1411,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
71.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1219,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
72.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1319,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
73.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1146,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
74.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1503,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
75.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1165,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
76.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1392,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
77.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1185,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
78.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1384,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
79.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1186,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
80.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1380,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
81.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1639,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
82.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1507,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
83.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1332,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
84.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1192,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
85.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1654,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
86.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1484,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
87.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1417,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
88.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1171,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
89.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1174,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
90.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1483,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
91.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,11,1139,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,11,0
92.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1388,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
93.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1488,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
94.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1253,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
95.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1271,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
96.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1303,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
97.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1671,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
98.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1549,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
99.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1615,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
100.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1379,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
101.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1228,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
102.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,14,1428,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,14,0
103.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1352,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
104.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1572,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
105.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1635,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
106.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1551,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
107.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1533,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
108.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1278,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
109.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1647,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
110.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1276,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
111.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,13,1370,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,13,0
112.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,15,1527,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,15,0
113.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,12,1221,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,12,0
114.0,sfc-ingress17egress17_psfc1,Ingress17,0,0,Ingress17-sfc-ingress17egress17_psfc1SF-A,sfc-ingress17egress17_psfc1SF-A,16,1640,sfc-ingress17egress17_psfc1SF-A-Egress17,Egress17,16,0
