atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
50.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1179,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
51.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1359,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
52.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1653,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
53.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1140,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
54.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1621,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
55.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1303,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
56.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1552,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
57.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1614,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
58.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1676,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
59.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,12,1259,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,12,0
60.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1500,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
61.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1169,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
62.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,12,1219,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,12,0
63.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1516,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
64.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1358,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
65.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1668,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
66.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,12,1213,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,12,0
67.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,14,1455,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,14,0
68.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,14,1433,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,14,0
69.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1553,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
70.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,12,1222,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,12,0
71.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1307,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
72.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1666,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
73.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1514,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
74.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1306,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
75.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,14,1483,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,14,0
76.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1614,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
77.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,14,1475,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,14,0
78.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1189,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
79.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,12,1281,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,12,0
80.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1334,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
81.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1140,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
82.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,14,1435,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,14,0
83.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1139,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
84.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1396,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
85.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1657,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
86.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1620,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
87.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1152,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
88.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,12,1263,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,12,0
89.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1582,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
90.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1648,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
91.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1350,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
92.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1365,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
93.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1534,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
94.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1566,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
95.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1386,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
96.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1533,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
97.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1318,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
98.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,14,1485,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,14,0
99.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1128,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
100.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,12,1284,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,12,0
101.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1536,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
102.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,12,1259,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,12,0
103.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1162,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
104.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1552,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
105.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,16,1641,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,16,0
106.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1585,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
107.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1385,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
108.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,13,1325,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,13,0
109.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,14,1469,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,14,0
110.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,15,1522,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,15,0
111.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1166,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
112.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1136,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
113.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1125,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
114.0,sfc-ingress14egress14_psfc1,Ingress14,0,0,Ingress14-sfc-ingress14egress14_psfc1SF-A,sfc-ingress14egress14_psfc1SF-A,11,1198,sfc-ingress14egress14_psfc1SF-A-Egress14,Egress14,11,0
