atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
12.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,969,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
13.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1267,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
14.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1010,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
15.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1271,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
16.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1117,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
17.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1176,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
18.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1299,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
19.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1250,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
20.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1080,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
21.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,8,883,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,8,0
22.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1043,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
23.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1026,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
24.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,956,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
25.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,13,1310,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,13,0
26.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1241,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
27.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1021,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
28.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,13,1302,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,13,0
29.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1284,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
30.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,913,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
31.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1082,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
32.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1045,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
33.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1116,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
34.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1061,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
35.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1204,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
36.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,992,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
37.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1271,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
38.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1083,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
39.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,8,899,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,8,0
40.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1128,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
41.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1042,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
42.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,912,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
43.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1087,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
44.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1172,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
45.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1151,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
46.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1243,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
47.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,973,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
48.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1275,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
49.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1014,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
50.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,939,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
51.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,8,899,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,8,0
52.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1278,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
53.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,952,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
54.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,13,1318,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,13,0
55.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1023,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
56.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1111,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
57.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,13,1314,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,13,0
58.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,984,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
59.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1237,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
60.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1220,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
61.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1149,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
62.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,920,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
63.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1220,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
64.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,980,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
65.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1296,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
66.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1156,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
67.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1200,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
68.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,13,1318,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,13,0
69.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,921,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
70.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1192,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
71.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,959,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
72.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,986,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
73.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1011,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
74.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1032,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
75.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,923,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
76.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1225,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
77.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1060,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
78.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,979,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
79.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1156,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
80.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,985,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
81.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,918,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
82.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1170,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
83.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1292,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
84.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,990,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
85.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1161,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
86.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1184,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
87.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1206,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
88.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1192,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
89.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1271,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
90.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1051,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
91.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1201,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
92.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1044,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
93.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1177,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
94.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1114,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
95.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1066,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
96.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1248,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
97.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1090,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
98.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1226,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
99.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,953,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
100.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1200,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
101.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1212,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
102.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1008,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
103.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,945,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
104.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1042,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
105.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,997,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
106.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,909,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
107.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1264,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
108.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1021,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
109.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1284,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
110.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,12,1229,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,12,0
111.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,10,1061,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,10,0
112.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,13,1314,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,13,0
113.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,11,1105,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,11,0
114.0,sfc-ingress3egress3_psfc1,Ingress3,0,0,Ingress3-sfc-ingress3egress3_psfc1SF-A,sfc-ingress3egress3_psfc1SF-A,9,962,sfc-ingress3egress3_psfc1SF-A-Egress3,Egress3,9,0
