atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
10.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1136,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
11.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1497,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
12.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1219,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
13.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1468,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
14.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1098,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
15.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1523,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
16.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1157,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
17.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1233,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
18.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1272,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
19.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1515,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
20.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1395,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
21.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1550,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
22.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1330,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
23.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1432,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
24.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1248,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
25.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1158,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
26.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1176,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
27.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1180,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
28.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1226,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
29.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1067,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
30.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1465,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
31.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1282,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
32.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1476,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
33.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1048,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
34.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1121,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
35.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1089,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
36.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1238,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
37.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1084,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
38.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1429,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
39.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1081,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
40.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1369,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
41.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1081,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
42.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1198,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
43.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1431,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
44.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1493,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
45.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1374,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
46.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1094,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
47.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1473,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
48.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1335,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
49.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1060,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
50.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1298,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
51.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1198,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
52.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1325,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
53.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1339,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
54.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1447,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
55.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1267,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
56.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1486,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
57.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1054,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
58.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1377,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
59.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1399,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
60.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1177,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
61.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1055,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
62.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1083,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
63.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1074,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
64.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1513,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
65.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1216,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
66.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1280,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
67.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1258,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
68.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1236,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
69.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1110,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
70.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1064,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
71.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1140,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
72.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1074,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
73.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1248,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
74.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1165,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
75.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1470,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
76.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1321,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
77.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1046,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
78.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1430,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
79.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1256,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
80.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1076,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
81.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1516,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
82.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1539,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
83.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1354,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
84.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1231,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
85.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1311,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
86.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1073,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
87.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1283,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
88.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1328,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
89.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1170,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
90.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1352,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
91.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1065,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
92.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1093,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
93.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1542,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
94.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1122,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
95.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1504,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
96.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1479,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
97.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1531,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
98.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1540,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
99.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1084,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
100.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,15,1501,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,15,0
101.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1286,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
102.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1365,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
103.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1120,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
104.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1165,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
105.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,10,1076,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,10,0
106.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1458,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
107.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,12,1222,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,12,0
108.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1498,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
109.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1306,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
110.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,11,1147,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,11,0
111.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1479,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
112.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,13,1398,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,13,0
113.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1461,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
114.0,sfc-ingress5egress5_psfc1,Ingress5,0,0,Ingress5-sfc-ingress5egress5_psfc1SF-A,sfc-ingress5egress5_psfc1SF-A,14,1415,sfc-ingress5egress5_psfc1SF-A-Egress5,Egress5,14,0
