atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToMe, SFName2, Packet_To_Me2(MB), MyWorkload2(MI), LinkToMe, SFName3, Packet_To_Me3(MB), MyWorkload3(MI), LinkToEgress, EgressNode, Packet_To_Egress4(MB), WorkloadOnEgress(0)
11.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,976,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
12.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,957,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
13.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1078,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
14.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,836,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
15.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,941,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
16.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1153,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
17.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,946,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
18.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,834,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
19.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,835,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
20.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,919,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
21.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,860,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
22.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,992,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
23.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1195,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
24.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,942,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
25.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1016,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
26.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1051,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
27.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1148,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
28.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1122,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
29.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1067,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
30.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1009,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
31.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,871,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
32.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,912,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
33.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,893,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
34.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,839,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
35.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,918,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
36.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1177,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
37.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,845,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
38.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1168,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
39.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1085,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
40.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1078,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
41.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,800,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
42.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1058,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
43.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,8,860,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,8,1200,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
44.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1176,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
45.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1176,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
46.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1092,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
47.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1107,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
48.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1199,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
49.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,10,1076,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,10,1500,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,7,1050,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,9,0
50.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,9,988,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,9,1350,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,6,900,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,8,0
51.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1199,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
52.0,sfc-ingress28egress28_psfc1,Ingress28,0,0,Ingress28-sfc-ingress28egress28_psfc1SF-A,sfc-ingress28egress28_psfc1SF-A,11,1177,sfc-ingress28egress28_psfc1SF-A-sfc-ingress28egress28_psfc1SF-B,sfc-ingress28egress28_psfc1SF-B,11,1650,sfc-ingress28egress28_psfc1SF-B-sfc-ingress28egress28_psfc1SF-C,sfc-ingress28egress28_psfc1SF-C,8,1200,sfc-ingress28egress28_psfc1SF-C-Egress28,Egress28,10,0
