atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
10.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1629,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
11.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1582,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
12.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1643,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
13.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1426,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
14.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1203,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
15.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1281,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
16.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1260,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
17.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1560,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
18.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1734,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
19.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1519,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
20.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1597,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
21.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1657,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
22.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1657,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
23.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1683,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
24.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1222,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
25.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1448,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
26.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1353,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
27.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1429,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
28.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1534,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
29.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1747,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
30.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1269,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
31.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1498,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
32.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1443,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
33.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1728,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
34.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1320,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
35.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1709,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
36.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1416,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
37.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1453,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
38.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1424,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
39.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1575,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
40.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1758,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
41.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1668,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
42.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1675,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
43.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1288,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
44.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1668,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
45.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1447,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
46.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1205,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
47.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1596,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
48.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1715,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
49.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1497,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
50.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1470,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
51.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1218,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
52.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1219,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
53.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1540,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
54.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1613,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
55.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1644,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
56.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1272,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
57.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1210,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
58.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1220,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
59.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1695,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
60.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1563,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
61.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1395,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
62.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1351,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
63.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1761,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
64.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1374,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
65.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1402,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
66.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1798,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
67.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1415,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
68.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1698,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
69.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1766,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
70.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1497,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
71.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1590,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
72.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1285,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
73.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1377,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
74.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1410,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
75.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1218,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
76.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1263,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
77.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1278,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
78.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1632,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
79.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1633,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
80.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1379,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
81.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1370,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
82.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1443,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
83.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1207,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
84.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1303,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
85.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1783,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
86.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1537,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
87.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1703,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
88.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1612,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
89.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1244,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
90.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1769,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
91.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1308,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
92.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1781,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
93.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1208,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
94.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1471,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
95.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1288,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
96.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1720,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
97.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1579,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
98.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1444,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
99.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1213,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
100.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1752,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
101.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1713,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
102.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1275,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
103.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1402,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
104.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1504,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
105.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1526,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
106.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1254,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
107.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,14,1492,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,14,0
108.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,15,1502,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,15,0
109.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,16,1654,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,16,0
110.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1316,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
111.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1382,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
112.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,12,1290,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,12,0
113.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,17,1796,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,17,0
114.0,sfc-ingress53egress53_psfc1,Ingress53,0,0,Ingress53-sfc-ingress53egress53_psfc1SF-A,sfc-ingress53egress53_psfc1SF-A,13,1319,sfc-ingress53egress53_psfc1SF-A-Egress53,Egress53,13,0
