atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToMe, SFName2, Packet_To_Me2(MB), MyWorkload2(MI), LinkToEgress, EgressNode, Packet_To_Egress3(MB), WorkloadOnEgress(0)
18.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1613,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
19.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1733,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
20.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1769,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
21.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1714,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
22.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1477,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
23.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,8,1202,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
24.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,8,1232,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
25.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1611,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
26.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1358,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
27.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1625,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
28.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1780,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
29.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1444,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
30.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1725,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
31.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1757,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
32.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1767,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
33.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1427,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
34.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1587,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
35.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1474,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
36.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1708,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
37.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1733,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
38.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,8,1200,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
39.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1486,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
40.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1611,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
41.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1784,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
42.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,8,1274,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
43.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1365,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
44.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1522,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
45.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1763,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
46.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1559,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
47.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,8,1258,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
48.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,8,1274,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
49.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1568,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
50.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1599,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
51.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1434,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
52.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1408,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
53.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1444,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
54.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1637,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
55.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1463,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
56.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1422,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
57.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1513,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
58.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1575,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
59.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1427,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
60.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1585,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
61.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1445,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
62.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1461,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
63.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1673,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
64.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1502,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
65.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,8,1272,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
66.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1576,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
67.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1581,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
68.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,8,1337,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
69.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,11,1708,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,8,1200,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,10,0
70.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,9,1471,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
71.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,8,1296,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,6,900,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,8,0
72.0,sfc-ingress4egress4_psfc1,Ingress4,0,0,Ingress4-sfc-ingress4egress4_psfc1SF-B,sfc-ingress4egress4_psfc1SF-B,10,1536,sfc-ingress4egress4_psfc1SF-B-sfc-ingress4egress4_psfc1SF-C,sfc-ingress4egress4_psfc1SF-C,7,1050,sfc-ingress4egress4_psfc1SF-C-Egress4,Egress4,9,0
